Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity_Avg,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
7/12/2014,Sydney,18.7,27.2,5.4,7.8,8.9,50,11,22,75,1006,1003.9,2,4,24.5,23.6,Yes
8/12/2014,Sydney,18.9,32,15.8,8.6,7.5,70,2,17,62,1006.8,1006.3,6,7,22,29.2,Yes
9/12/2014,Sydney,21.1,23.8,0.4,7.4,2.1,31,19,22,71,1015,1014.3,7,6,22.5,23,No
10/12/2014,Sydney,20.4,25.3,0,5,2.6,33,17,22,71,1014.8,1011.4,6,7,22.5,24.7,No
11/12/2014,Sydney,20.7,22,9.8,3.4,0.7,65,19,26,89,1005.5,1008.8,7,7,21.7,18.6,Yes
12/12/2014,Sydney,16.6,23,12.2,6,NA,63,33,31,55,1017.5,1018.2,3,3,20.1,22.4,Yes
13/12/2014,Sydney,16.7,24.1,0,8.4,9.7,44,19,28,54,1018.6,1016.9,5,4,20.6,21.2,No
14/12/2014,Sydney,15.3,24.4,0,8,10.8,39,7,24,59,1014.4,1010.7,5,1,20,23.2,No
15/12/2014,Sydney,17.8,25.9,0,8,13,41,6,24,51,1012.2,1010.8,1,1,24.3,24.6,No
16/12/2014,Sydney,20,25,0,11.4,8.7,65,13,39,64,1007.9,999.6,7,3,22.1,24.3,No
17/12/2014,Sydney,19.2,23.8,0,7.6,5.8,NA,33,22,56,1006.3,1007.8,2,7,21.2,22.3,No
18/12/2014,Sydney,18.3,25.3,0,6.8,5.6,31,11,20,75,1010.3,1005.5,8,6,19.1,24.4,No
19/12/2014,Sydney,18.2,24.1,0,6.6,10.8,56,31,22,49,1012.4,1013,1,1,21.2,23.2,No
20/12/2014,Sydney,18,23.1,0,8.4,9.5,31,9,20,51,1018.5,1016.6,5,1,20.7,22.2,No
21/12/2014,Sydney,16.8,25.7,0,7,12.6,46,6,31,63,1018.6,1016,1,1,22.5,24.1,No
22/12/2014,Sydney,20.5,26.4,0,9.2,8.8,57,15,33,66,1016.9,1014.8,3,5,24.8,25.1,No
23/12/2014,Sydney,20.7,26.1,0,8.2,4.6,41,11,13,83,1015.4,1012.8,7,8,21.1,23.8,No
24/12/2014,Sydney,21,24.3,1.6,5,3.3,54,17,28,77,1013.7,1013.9,7,7,22.4,22.7,Yes
25/12/2014,Sydney,19.8,26.8,0,5.8,5.3,59,9,22,74,1011.5,1005.7,7,7,23.2,25.6,No
26/12/2014,Sydney,19.9,30.4,28.6,4,8.9,57,19,37,67,1007.8,1011.3,3,6,24.1,22.7,Yes
27/12/2014,Sydney,18.8,21.7,0,10.6,0,31,11,15,52,1021,1020.6,7,7,20.6,20.7,No
28/12/2014,Sydney,18.9,24.2,0,4,2,30,2,13,68,1019.2,1015.9,7,7,20.2,23.5,No
29/12/2014,Sydney,17.7,27.3,0,5.4,12.6,46,13,24,64,1009.7,1004.1,1,1,23.6,25.4,No
30/12/2014,Sydney,19.4,28.1,0,8,12.7,54,13,17,55,1007.4,1004,0,0,23.4,26.9,No
31/12/2014,Sydney,19.3,25.2,0,9.6,8,46,17,24,61,1015.6,1014.4,5,2,22.2,23.9,No
1/01/2015,Sydney,21.4,28.4,0,6.8,11,43,15,24,69,1014.5,1011.4,1,3,25.2,27.5,No
2/01/2015,Sydney,21.2,28.5,0,9.2,3.6,37,17,17,77,1018.8,1017.7,7,7,23.2,26.3,No
3/01/2015,Sydney,22,28.8,0,4,12,48,15,22,73,1020.2,1017.5,3,1,26.3,27.7,No
4/01/2015,Sydney,22.4,30.4,0,10.2,8.9,52,11,15,68,1015.9,1012.8,1,7,26.9,27.1,No
5/01/2015,Sydney,20.5,26.3,0.2,10,3.4,35,9,15,74,1019.4,1018.7,7,7,21.8,25.9,No
6/01/2015,Sydney,21.3,28.2,0.2,4,11.8,26,11,17,72,1020.7,1019.9,5,3,24.4,26.8,No
7/01/2015,Sydney,22.8,29.3,0,6.6,12.4,44,17,22,57,1020.6,1018.3,3,1,27.1,27.9,No
8/01/2015,Sydney,21.2,28,0,9.2,13,NA,6,31,55,1016.1,1011.7,1,1,25.8,27.4,No
9/01/2015,Sydney,21.8,29.9,0,13.6,8.7,48,13,31,68,1010.6,1007.8,1,2,25.7,26.9,No
10/01/2015,Sydney,22,28.7,0,7.4,1,NA,2,13,80,1010.8,1009.1,7,8,24.3,25.2,No
11/01/2015,Sydney,20.6,22.9,21,7.4,0,33,19,13,94,1013.6,1012.6,8,8,21.1,21.1,Yes
12/01/2015,Sydney,20.4,24.4,9.6,NA,3.3,56,22,30,77,1014.7,1013.3,7,7,22.9,22.9,Yes
13/01/2015,Sydney,18.9,28.8,4.8,5.4,7.5,43,6,20,86,1010.2,1005.6,6,5,21.2,24.5,Yes
14/01/2015,Sydney,21.1,34.2,0,6.2,12.7,54,6,28,44,999.1,997.2,1,2,28.6,33.4,No
15/01/2015,Sydney,22,29,0,11,11.7,35,11,24,51,1004,1004.2,2,1,26.1,24.8,No
16/01/2015,Sydney,21.2,27.6,0,8.2,12.9,33,6,22,65,1008.6,1005.8,3,2,24.7,26.6,No
17/01/2015,Sydney,20.7,35.7,0,3.2,13.4,39,7,24,29,1008,1005.2,0,1,27,33.5,No
18/01/2015,Sydney,20.7,29.1,0,10.2,11.8,39,13,20,58,1011.7,1010,5,6,24.5,28.6,No
19/01/2015,Sydney,20.9,22.7,0,10.4,0.1,44,28,24,64,1014.9,1015.2,8,8,21.7,21.7,No
20/01/2015,Sydney,18.1,24.8,6.2,3.4,7.3,48,20,26,76,1014.3,1011.9,8,5,20.3,23.9,Yes
21/01/2015,Sydney,19.7,28,18,7.4,10.5,59,2,20,70,1011,1010.6,5,3,24.4,27.1,Yes
22/01/2015,Sydney,22.5,28.3,0.2,8.4,11.7,37,9,19,63,1014.5,1012.1,5,1,26.4,27.5,No
23/01/2015,Sydney,22.4,29.1,0,8,10.5,52,11,30,68,1010.1,1007,7,2,25.8,28.7,No
24/01/2015,Sydney,22.7,29.1,0,9.2,9.8,43,15,24,62,1008.1,1004.9,1,1,26.7,28.3,No
25/01/2015,Sydney,21.6,34.4,1,8,11.2,59,6,19,61,1003.1,1001.6,2,5,25,31.2,No
26/01/2015,Sydney,20.2,20.4,0.6,10.6,0,35,20,17,86,1013.2,1013.3,8,8,20.4,19.7,No
27/01/2015,Sydney,18.9,20.4,33,5.4,0,37,20,13,95,1013.3,1012.5,8,8,19.2,20.2,Yes
28/01/2015,Sydney,17.3,20.5,57,7.2,2.3,43,17,6,94,1013.3,1013.5,8,7,17.9,18.2,Yes
29/01/2015,Sydney,14.6,24.3,14,2.8,12.2,57,17,35,51,1012.9,1011,3,3,19,22.1,Yes
30/01/2015,Sydney,15.2,27.3,0,8.8,11.2,48,20,17,36,1009.4,1005.4,1,3,19.6,26.8,No
31/01/2015,Sydney,17,26.1,0,5.8,11.7,26,9,19,51,1008.1,1005.8,2,2,21.4,24.2,No
1/02/2015,Sydney,19.3,26.6,0,9.4,7,37,9,19,65,1009.5,1009.3,7,6,22,24.2,No
2/02/2015,Sydney,18,25,3.4,6.6,8.7,61,19,35,70,1015.5,1015.9,7,2,19.6,23.4,Yes
3/02/2015,Sydney,18.5,26.5,1,8.6,9.8,43,17,24,59,1020.1,1017.5,5,2,20.1,25.7,No
4/02/2015,Sydney,17.3,25.6,1.2,6.4,6.6,43,15,30,64,1015.7,1015.7,7,6,20.1,22.9,Yes
5/02/2015,Sydney,18.6,24.3,7.4,7.2,0.5,46,20,13,57,1023.2,1024.1,7,7,21.9,22.5,Yes
6/02/2015,Sydney,17.6,25.6,0.2,4.2,7.8,31,9,15,67,1027.7,1026.2,7,7,20.5,23.6,No
7/02/2015,Sydney,18.8,26.5,0,5.4,6.9,35,9,22,64,1025.2,1021.8,8,4,20.3,26,No
8/02/2015,Sydney,18.9,32.1,0,5.6,12.2,26,9,22,65,1018.9,1017,0,1,23.3,28.3,No
9/02/2015,Sydney,22.7,25.9,0,8,1.2,46,20,20,71,1023.8,1023.9,7,7,23.7,25.3,No
10/02/2015,Sydney,21.5,28.2,0,5.8,7.7,33,6,19,74,1024.6,1023.1,5,3,24,27.7,No
11/02/2015,Sydney,22.8,28.6,0.2,5.8,11.3,41,17,28,66,1023.6,1021,6,2,25.8,27.1,No
12/02/2015,Sydney,21,28.8,0,8,10,37,4,26,62,1021.8,1021,1,5,26.1,27.6,No
13/02/2015,Sydney,20.4,28.1,6.8,7.8,4.6,31,7,19,78,1024.2,1023.3,7,5,22.1,25.1,Yes
14/02/2015,Sydney,20.4,27.2,4.4,5,6.7,39,7,17,69,1023.1,1019.9,2,7,23.1,26.9,Yes
15/02/2015,Sydney,20.3,29.4,0.6,5.6,8.8,37,4,20,72,1017,1014.8,7,3,22.4,26.4,No
16/02/2015,Sydney,22.1,28,0,8,11.1,46,19,28,60,1016.9,1015.7,3,7,25.4,26.8,No
17/02/2015,Sydney,21.9,27.8,0,8.4,12.2,48,19,31,58,1019,1017.6,3,2,25.7,26.1,No
18/02/2015,Sydney,22.2,27.6,0,10.4,12.2,41,9,28,60,1019.9,1019,2,2,26.4,26.7,No
19/02/2015,Sydney,22.2,27.6,0.2,9.6,5.1,39,11,17,76,1021.8,1019.4,7,5,23,25.8,No
20/02/2015,Sydney,21.7,26.8,0,5,1.8,43,6,9,75,1018,1016.2,7,7,23.8,25.6,No
21/02/2015,Sydney,20.5,25.6,1,2.8,0,37,6,15,81,1017.1,1016,8,8,22.9,24.5,No
22/02/2015,Sydney,20.7,27.4,1.2,3.4,10.7,31,4,20,72,1017.7,1016.9,3,6,23.8,26.8,Yes
23/02/2015,Sydney,22.4,27.6,0,6.6,5.5,31,15,17,70,1016.9,1014.6,5,4,24.1,26.9,No
24/02/2015,Sydney,22.2,25.6,0.2,5.2,6.2,61,4,33,78,1014.8,1015.1,7,6,23.3,24.8,No
25/02/2015,Sydney,20.1,23.8,0,6.6,9.1,44,6,30,77,1015.6,1015.2,7,7,22.2,22.9,No
26/02/2015,Sydney,19.9,25.8,4.2,2.2,4.7,20,15,17,79,1010.9,1007.2,7,7,21.5,24.9,Yes
27/02/2015,Sydney,20,27.5,26.8,4.6,8.4,28,11,17,79,1010.8,1009.5,6,2,21.1,26.4,Yes
28/02/2015,Sydney,20.1,27,0.2,5.6,6,43,9,22,70,1010.8,1008.5,7,7,23.3,26.5,No
1/03/2015,Sydney,22,36.4,0,6,7,91,6,20,63,1005.9,1002.9,1,7,26.2,29.3,No
2/03/2015,Sydney,18.2,24.6,11.4,10.6,3.3,48,20,15,64,1018.7,1017.3,6,7,20.1,23.7,Yes
3/03/2015,Sydney,16.8,27.7,0.2,5,8,33,9,28,57,1015.9,1013.1,1,2,22.5,25.8,No
4/03/2015,Sydney,21.5,27.9,0,6.6,7.4,26,7,13,71,1013.4,1010.2,5,3,23.7,26.9,No
5/03/2015,Sydney,20.4,28.6,0,4.8,9.8,59,15,35,42,1005.9,1008.5,4,4,25.2,23.1,No
6/03/2015,Sydney,16.2,30.9,0,8.8,11.3,44,15,24,33,1007.6,1003.7,5,1,21.1,29.6,No
7/03/2015,Sydney,19.3,25.4,0,8,7.3,43,2,24,73,1012.8,1009.9,4,2,19.8,24.6,No
8/03/2015,Sydney,19.6,27.6,0,5.8,6.7,35,11,22,75,1011.1,1009.5,7,7,21,25.6,No
9/03/2015,Sydney,20.3,31.2,0,4,11,31,11,24,66,1011.9,1009.9,0,1,23.7,27.7,No
10/03/2015,Sydney,21.1,24.5,0,7.2,0.9,35,17,20,79,1017.7,1016.5,7,7,22.8,24,No
11/03/2015,Sydney,21.3,27.9,0,1.2,7.6,52,11,26,75,1016.9,1013.3,6,1,22.5,27,No
12/03/2015,Sydney,20,28.7,0.2,6.2,9.8,41,22,22,64,1014.9,1013.3,NA,6,25,27.3,No
13/03/2015,Sydney,20.1,21.9,0.6,6.2,0.3,44,22,17,68,1019.9,1019.5,7,7,20.8,21.4,No
14/03/2015,Sydney,15.8,24.5,1.2,3.4,8.9,31,9,19,61,1018.7,1014.6,1,2,20.1,23.7,Yes
15/03/2015,Sydney,17.7,24.9,0,5.6,5.1,70,26,33,63,1010,1012.5,6,6,21.8,23,No
16/03/2015,Sydney,16.3,23.6,8.8,7.4,6.1,37,13,13,61,1017.2,1015.7,7,5,17.9,23.4,Yes
17/03/2015,Sydney,15.3,24.4,0,4.8,3.9,31,11,17,59,1015.9,1012,3,7,20.4,22.5,No
18/03/2015,Sydney,19.7,29.9,0,5.8,7.8,28,9,17,63,1007.2,1003.7,7,2,22.5,27.2,No
19/03/2015,Sydney,19.6,28.9,0.2,3,10.5,35,20,19,63,1011.5,1010.5,2,1,22.8,27.2,No
20/03/2015,Sydney,20,31.4,0,5.2,8,72,13,39,70,1010.5,1012,1,5,23.8,24.9,No
21/03/2015,Sydney,18.3,23.1,2,7.6,0.9,44,22,22,65,1024.7,1025.3,7,6,19.6,21.7,Yes
22/03/2015,Sydney,18.6,24.4,2.2,5.4,1.6,44,24,22,65,1024.4,1022,7,7,22.2,24.1,Yes
23/03/2015,Sydney,18.4,26.5,1.4,3.4,8.7,41,9,22,73,1018.9,1013.6,1,6,22.8,26.4,Yes
24/03/2015,Sydney,20.6,27.6,0.2,6.8,2.2,31,2,9,90,1012.1,1010.4,7,8,22.2,22.5,No
25/03/2015,Sydney,15,24.8,22.4,3.4,9.7,37,19,20,63,1017.2,1016.5,1,3,18,24.2,Yes
26/03/2015,Sydney,16.9,28.7,0.2,5.8,10.4,41,19,17,47,1017.8,1015.1,1,1,20.4,27.8,No
27/03/2015,Sydney,14.7,27.6,0,7,11.2,52,15,22,27,1020.5,1017.1,1,0,17.2,26.4,No
28/03/2015,Sydney,14.7,24.5,0,7,10.9,37,24,20,42,1023.4,1021.9,1,2,18.5,22.2,No
29/03/2015,Sydney,15.2,24.7,0,5,6.4,31,11,20,69,1023.4,1021.1,7,6,17.3,23.2,No
30/03/2015,Sydney,17.3,23.9,0,4.8,2.7,28,19,19,74,1024.3,1022.9,8,5,19.1,23.1,No
31/03/2015,Sydney,17.3,24.1,14.2,3,3.8,31,6,13,76,1026.2,1024.8,7,6,19.7,22.7,Yes
1/04/2015,Sydney,17.8,25.3,6,4.2,9.9,39,13,17,84,1025,1021,1,5,18.8,23.6,Yes
2/04/2015,Sydney,18.5,27.9,0,4.2,3.9,48,7,11,72,1018.9,1016.3,7,7,20.3,27.1,No
3/04/2015,Sydney,17.9,19,0.6,6.4,0,48,13,13,90,1023.9,1022.9,8,8,18.1,18.5,No
4/04/2015,Sydney,17.7,20.1,24,5.4,0,52,33,26,94,1020.3,1017.4,8,8,18,17.4,Yes
5/04/2015,Sydney,15.5,25.9,21.4,2.2,9.7,31,13,19,65,1010.5,1005.7,4,4,19.9,25.6,Yes
6/04/2015,Sydney,15.8,24.9,0,4,5.1,35,7,15,72,1008,1006.6,1,8,19.9,20.2,No
7/04/2015,Sydney,15.1,23,0.4,3.2,9.8,70,15,22,55,1007.9,1007.2,6,2,20,21.2,No
8/04/2015,Sydney,14.2,22.3,5.8,5.6,4.6,63,30,30,41,1010.7,1013.1,3,6,18.3,21,Yes
9/04/2015,Sydney,15.3,22.2,0.2,6.6,6.1,54,13,31,46,1020.6,1020.2,3,3,18.6,21.2,No
10/04/2015,Sydney,14.7,22.4,0.4,5.2,6,35,13,20,70,1024.8,1022.8,7,3,16.8,21.7,No
11/04/2015,Sydney,15.6,22.7,7.8,1.8,4.6,22,13,13,82,1023.3,1019.6,7,5,17.5,20.4,Yes
12/04/2015,Sydney,14.8,23.5,0.2,2,8.8,44,17,28,72,1018.7,1018,5,7,18.7,21.4,No
13/04/2015,Sydney,14.8,22.2,0,4,10.2,35,13,19,58,1023.7,1021.3,3,3,19.1,22.2,No
14/04/2015,Sydney,14.5,22.4,0,4.2,8.5,24,13,17,59,1023.9,1021.4,5,3,18.2,20.8,No
15/04/2015,Sydney,15,24.2,0,5,8.7,46,15,19,69,1025.1,1021.6,7,2,18.6,23.2,No
16/04/2015,Sydney,17.7,31.7,0.6,3.2,10.4,41,4,15,56,1022.4,1019.3,6,7,21.6,29.2,No
17/04/2015,Sydney,19.9,23.7,1.6,4,0,20,17,13,88,1024.6,1021.3,7,8,21,21,Yes
18/04/2015,Sydney,19.7,28.6,0.4,2,5,54,19,26,61,1017.8,1013.9,7,8,23.7,26.1,No
19/04/2015,Sydney,18,22.5,2.4,6.6,6.6,61,22,35,60,1018.5,1019.6,6,7,19.4,20,Yes
20/04/2015,Sydney,13.6,17.2,13.2,3.2,0,83,24,46,95,1023.6,1020.7,8,8,15,17.1,Yes
21/04/2015,Sydney,14.5,17.7,119.4,NA,0,87,54,46,92,1019.6,1016.8,8,8,14.9,14.6,Yes
22/04/2015,Sydney,14.1,17.9,105.8,NA,0.6,72,20,22,96,1013.4,1010.5,8,7,16.1,17.2,Yes
23/04/2015,Sydney,14.3,23.8,29,NA,8.6,26,13,7,77,1012.3,1009.6,4,4,16.4,23.1,Yes
24/04/2015,Sydney,15,25.1,0,2.2,8.5,19,11,13,74,1008,1004.4,4,4,17.3,23.9,No
25/04/2015,Sydney,14.4,25.9,0.2,4.4,8.1,57,17,19,64,1008.8,1004.7,3,3,17.2,22.5,No
26/04/2015,Sydney,12.7,17.1,13,4,1.3,48,19,19,81,1008,1010.4,6,6,13.8,16.2,Yes
27/04/2015,Sydney,12.5,20.9,4,0.4,10.5,35,19,17,50,1018.9,1019,1,1,15.3,20.7,Yes
28/04/2015,Sydney,10.3,20.9,0.2,5.6,10.4,39,20,22,57,1026.1,1024.5,1,1,14,20.1,No
29/04/2015,Sydney,10.6,18.9,0,4,0.9,37,20,17,79,1030.6,1028.9,6,7,14,17.5,No
30/04/2015,Sydney,14,20.9,10.2,3.8,3,33,17,17,79,1031.3,1028.4,8,6,16,20.4,Yes
1/05/2015,Sydney,14.1,21.7,28.4,2.2,1,41,17,15,91,1028.2,1024.5,8,7,16.7,19.8,Yes
2/05/2015,Sydney,16.6,23,8.6,2.6,2.3,52,20,17,87,1020.6,1016.5,7,7,21.7,19,Yes
3/05/2015,Sydney,18.9,20.9,31.6,1.2,0.4,50,15,22,92,1014.8,1012.8,8,6,19,20.8,Yes
4/05/2015,Sydney,17.3,21.8,0.4,1.8,0.3,28,17,7,75,1016,1013.2,7,6,18.3,21.6,No
5/05/2015,Sydney,14.7,27.5,0,1.6,9.8,41,20,26,59,1008.3,1003.9,4,1,19,27,No
6/05/2015,Sydney,13.4,21,0.2,6.4,10,46,28,26,35,1014,1012.5,0,0,15.3,20.4,No
7/05/2015,Sydney,11.5,20.3,0,6.6,10.3,56,19,30,41,1018.2,1015.4,1,1,15.1,19.8,No
8/05/2015,Sydney,11.1,21,0,5.2,10.3,35,22,11,41,1019.4,1016.1,1,0,13.8,20.5,No
9/05/2015,Sydney,11.4,21,0,2.8,10.3,35,19,19,44,1017.1,1013.9,1,1,14.5,20.7,No
10/05/2015,Sydney,11.3,21.2,0,4.8,7.8,52,20,26,41,1011.3,1006,1,5,15.4,20.8,No
11/05/2015,Sydney,15.4,21.9,0,5,10.2,70,17,39,42,1010.2,1009.6,1,1,16.8,21.1,No
12/05/2015,Sydney,12.2,22.5,0,6.6,10.3,52,11,30,45,1014.3,1010.2,0,1,16.2,21.9,No
13/05/2015,Sydney,13.2,17.3,0,4.6,7.7,59,33,13,37,1015.3,1016.3,1,6,13.9,16.4,No
14/05/2015,Sydney,7.9,19.3,2.2,4,10.1,46,28,20,42,1024.7,1024.2,1,2,11.3,18.4,Yes
15/05/2015,Sydney,10.2,20,0.2,4.4,7.8,48,22,24,60,1031.4,1031.1,1,5,14.2,17.8,No
16/05/2015,Sydney,13,20.8,0.8,2.8,9.3,41,19,20,69,1035.4,1033.7,3,3,15.1,19.6,No
17/05/2015,Sydney,11.1,20.5,0.6,3,3,24,17,17,78,1035.5,1032.2,3,6,13,18.4,No
18/05/2015,Sydney,11.5,19.3,0,2,0.5,20,15,2,88,1031.8,1027.3,7,8,13.8,18.2,No
19/05/2015,Sydney,13.8,21.5,0.2,0.4,1.8,28,2,7,75,1020.6,1015.5,8,6,16.9,20.9,No
20/05/2015,Sydney,16.2,25.4,0.4,1.4,5.8,31,17,19,69,1015.9,1013.4,7,7,17.4,21.6,No
21/05/2015,Sydney,14.5,21.8,0.2,4,5.8,41,20,19,63,1018.6,1016.9,1,5,16.5,19.2,No
22/05/2015,Sydney,13,17.7,11.2,3.4,1.4,72,31,30,75,1016.9,1020.4,8,6,15.2,16.9,Yes
23/05/2015,Sydney,10.2,19,24.4,5.6,8.6,44,26,22,60,1029.1,1028.1,3,3,11.8,17.9,Yes
24/05/2015,Sydney,8.3,20.3,0.2,2.8,8.1,35,19,6,66,1032.3,1030.7,3,2,10.1,18.9,No
25/05/2015,Sydney,9.4,19.5,0,2.6,6,26,11,7,68,1032.2,1028.5,7,7,11.4,18.2,No
26/05/2015,Sydney,8.5,19,0,2,5.9,30,24,9,66,1030,1026.6,3,7,10.4,17.9,No
27/05/2015,Sydney,10.4,21.6,0,3.2,8.3,26,15,9,55,1025.4,1021.6,6,6,13.1,20.5,No
28/05/2015,Sydney,11.7,21,0,1.4,7.6,24,11,4,71,1023.6,1020.2,1,5,13.6,20.3,No
29/05/2015,Sydney,13.6,19.2,0,2,0.6,26,9,7,72,1020.6,1020.1,8,6,17.3,18.7,No
30/05/2015,Sydney,11.1,18.3,0.2,2.4,1.1,28,11,9,68,1022,1017.8,7,7,13.1,17,No
31/05/2015,Sydney,11.5,15,0,3.4,0,30,11,13,69,1016.5,1012.3,8,7,12.1,14.5,No
1/06/2015,Sydney,10.1,15.9,0,0.4,8.6,63,28,26,36,1014.7,1016.7,5,2,13.4,14.8,No
2/06/2015,Sydney,6.1,16.6,0.2,4.6,9.1,50,31,20,44,1023.8,1022.4,1,1,9.5,15.6,No
3/06/2015,Sydney,6.1,18.4,0,3.2,8.8,35,22,11,60,1023.2,1020.7,1,6,8.8,15.6,No
4/06/2015,Sydney,7.4,19,0,1.2,9,33,17,9,68,1022,1017.8,3,2,8.9,17.5,No
5/06/2015,Sydney,8.9,17.7,0,4,6.9,33,19,7,56,1019.3,1019.3,7,1,10.2,16.8,No
6/06/2015,Sydney,10.1,21,1,1.8,6.1,28,20,4,56,1028.3,1027,2,1,11.9,20.6,No
7/06/2015,Sydney,9.3,22.6,0,2.2,9.5,24,17,15,66,1029,1024.1,1,5,10.8,21.3,No
8/06/2015,Sydney,10.8,22.9,0,2.8,8.1,52,15,19,52,1024.5,1019.5,5,1,14.8,22.5,No
9/06/2015,Sydney,13.6,22.6,0,4,6.5,30,13,19,43,1020.7,1019.5,6,5,17.1,21.9,No
10/06/2015,Sydney,12.8,14.6,2,3,0,31,11,9,93,1031.1,1031.2,7,7,12.9,14.2,Yes
11/06/2015,Sydney,11.7,16.1,6.6,0.6,0.2,24,9,4,76,1036.8,1034.4,7,7,13.3,15.9,Yes
12/06/2015,Sydney,12.6,19.4,0.4,1.4,0.7,24,13,4,73,1034.6,1031.5,7,6,13.5,19.2,No
13/06/2015,Sydney,13.1,19.7,0,2.4,4.5,33,17,11,66,1031.3,1027.1,7,7,13.8,19,No
14/06/2015,Sydney,9.5,19.9,0,2,8.3,24,19,6,70,1028.5,1025.7,4,3,11.2,18.6,No
15/06/2015,Sydney,10.9,16.9,0.2,4,0.6,39,13,9,82,1027.8,1025.2,7,7,12.9,16.4,No
16/06/2015,Sydney,12.9,17.9,2.6,NA,0.3,24,9,7,90,1022.8,1018.3,7,7,16.5,15.8,Yes
17/06/2015,Sydney,14.7,17.6,10.8,0.6,0,30,9,7,94,1012.5,1009.1,8,8,16,16.4,Yes
18/06/2015,Sydney,11.4,17.4,2.2,1,0.8,39,17,13,82,1014.4,1013.6,7,7,13.5,15.8,Yes
19/06/2015,Sydney,9.6,14.5,67,NA,2.5,NA,24,20,93,1017.2,1017.5,7,7,9.9,12.5,Yes
20/06/2015,Sydney,8.3,16.6,7.2,2.2,8.6,NA,NA,13,68,1024.1,1023.4,2,7,9.8,14.1,Yes
21/06/2015,Sydney,8.5,14.1,1.2,2.2,0,33,20,11,89,1028.7,1027.6,7,7,9.1,13.7,Yes
22/06/2015,Sydney,8,19.2,3,0.6,7.7,22,13,7,70,1029.6,1026.1,1,7,9.3,17.5,Yes
23/06/2015,Sydney,8,20.3,0,2,8.1,26,13,9,66,1026.5,1023.3,1,4,10.2,18.7,No
24/06/2015,Sydney,10.2,21.3,0,3,6.5,24,11,6,62,1023.2,1019.9,5,7,13.2,20,No
25/06/2015,Sydney,12.7,19.4,0,2.4,4.2,37,19,20,76,1023.3,1023.5,6,7,15.2,17.6,No
26/06/2015,Sydney,10.1,19.2,6.2,2,7.2,26,19,2,63,1032.9,1031.1,1,3,11.7,18.7,Yes
27/06/2015,Sydney,8.3,19.4,0,1.8,9.7,26,15,11,66,1032.6,1029.2,0,1,9.7,19,No
28/06/2015,Sydney,7.4,19.6,0,2.6,9.5,28,20,9,63,1032.9,1030.9,0,1,9.3,18.5,No
29/06/2015,Sydney,9.3,19.5,0,1,5.1,22,19,9,69,1033.4,1030,7,6,11,17.8,No
30/06/2015,Sydney,9,19.1,0,1.2,4.3,28,22,7,75,1029.4,1025,7,5,10.7,17.9,No
1/07/2015,Sydney,10.7,17.5,1,0.6,8.7,33,19,9,61,1026.2,1022.6,5,1,12,17.4,No
2/07/2015,Sydney,7,16.4,0,3,8.1,65,22,33,55,1020,1016.8,7,1,8.4,16.1,No
3/07/2015,Sydney,6.2,16.2,0,4,9.3,44,26,15,51,1026.5,1024.6,1,1,8.1,15.9,No
4/07/2015,Sydney,5.8,16.1,0,0.2,6.8,31,13,11,57,1022.7,1020.3,6,2,7.6,15.5,No
5/07/2015,Sydney,6,18.6,0,1.6,9.3,30,20,4,51,1022.2,1018,1,1,7.7,16.6,No
6/07/2015,Sydney,6,17.3,0,3.2,9.5,37,17,22,46,1016.3,1013.3,1,1,8.6,17.1,No
7/07/2015,Sydney,7.8,14.7,0,3.2,2.7,43,24,11,72,1019.8,1021.7,5,8,11.2,11.8,No
8/07/2015,Sydney,7.9,16.5,5.6,0.6,6.3,31,22,17,75,1028.7,1027.6,6,4,8.4,13.7,Yes
9/07/2015,Sydney,6.6,17.6,0,2,9.6,24,19,7,69,1030.8,1026.9,1,1,8.3,16.4,No
10/07/2015,Sydney,7.3,16.9,0,1.2,3.2,43,13,13,77,1022.6,1019,4,7,9.4,16,No
11/07/2015,Sydney,6.6,19.9,0.8,1.4,9.3,61,20,17,74,1015.4,1009.4,0,1,7.2,19.2,No
12/07/2015,Sydney,7.1,15.1,2.2,2.8,4,57,22,33,51,1003.6,1001.5,7,2,9.8,13.1,Yes
13/07/2015,Sydney,8.1,16.9,4.8,4.8,5.5,76,15,39,69,1000.9,1002.9,7,1,8.6,16.5,Yes
14/07/2015,Sydney,8.6,17.6,0.6,2,8.3,44,13,17,47,1011.5,1010.4,1,4,11.5,17.6,No
15/07/2015,Sydney,6.2,16.8,0.2,3.4,9.6,24,9,13,52,1018.1,1016.1,1,3,8.7,14.9,No
16/07/2015,Sydney,8.3,13.4,0.2,3.4,2.6,43,13,13,80,1016.8,1013.7,7,6,10.3,12.9,No
17/07/2015,Sydney,6.2,14.3,17.2,0,1.7,57,26,26,73,1010.1,1012.9,8,7,6.7,13.5,Yes
18/07/2015,Sydney,6.6,14.6,9,3,4.3,48,19,28,68,1025.6,1027.2,3,7,10.4,11.8,Yes
19/07/2015,Sydney,7.8,16.7,0.6,2,9,33,17,17,70,1032.6,1031.1,3,2,10.3,15.8,No
20/07/2015,Sydney,7.8,17.9,0,1.6,4.2,26,20,15,74,1034.6,1032.1,3,6,10,15.9,No
