Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity_Avg,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday
2/02/2015,SydneyAirport,19.4,22.7,0,6.6,8.7,67,30,46,71,1015.5,1016,7,2,No
3/02/2015,SydneyAirport,20,24,0,8.6,9.8,48,26,30,64,1020,1017.7,5,2,No
4/02/2015,SydneyAirport,17.6,23.5,0,6.4,6.6,56,9,35,64,1015.6,1015.9,7,6,No
5/02/2015,SydneyAirport,18.7,24,2,7.2,0.5,52,24,20,63,1023.4,1024.2,7,7,Yes
6/02/2015,SydneyAirport,18.1,25.8,0,4.2,7.8,31,15,19,62,1027.7,1026.3,7,7,No
7/02/2015,SydneyAirport,19.2,27.7,0,5.4,6.9,41,7,28,58,1025.2,1021.6,8,4,No
8/02/2015,SydneyAirport,19.6,33.1,0,5.6,12.2,28,15,19,53,1018.8,1016.6,0,1,No
9/02/2015,SydneyAirport,21.8,27.1,0,8,1.2,57,33,26,69,1023.7,1024.1,7,7,No
10/02/2015,SydneyAirport,22,28.8,0,5.8,7.7,39,9,20,70,1024.6,1023.1,5,3,No
11/02/2015,SydneyAirport,22.1,30.7,0.2,5.8,11.3,46,22,30,55,1023.5,1020.8,6,2,No
12/02/2015,SydneyAirport,21.7,30.2,0,8,10,37,11,26,60,1021.8,1021.1,1,5,No
13/02/2015,SydneyAirport,20.2,27,22.2,7.8,4.6,35,15,22,73,1024.3,1023.4,7,5,Yes
14/02/2015,SydneyAirport,21,29.5,1,5,6.7,43,7,28,61,1023.1,1019.8,2,7,No
15/02/2015,SydneyAirport,19.6,29.1,1,5.6,8.8,39,7,15,66,1016.9,1015,7,3,No
16/02/2015,SydneyAirport,22.5,29.8,0,8,11.1,52,31,33,57,1016.7,1015.5,3,7,No
17/02/2015,SydneyAirport,22.4,29.8,0,8.4,12.2,54,30,33,53,1018.8,1017.4,3,2,No
18/02/2015,SydneyAirport,22.8,30,0,10.4,12.2,50,13,35,55,1020,1018.9,2,2,No
19/02/2015,SydneyAirport,22,27.5,0.2,9.6,5.1,44,20,20,70,1021.8,1019.4,7,5,No
20/02/2015,SydneyAirport,21.5,27.4,0,5,1.8,39,9,19,73,1017.9,1016.1,7,7,No
21/02/2015,SydneyAirport,20.8,24.7,5.8,2.8,0,37,11,19,84,1017.1,1016,8,8,Yes
22/02/2015,SydneyAirport,20.5,27.7,3.6,3.4,10.7,37,17,26,68,1017.7,1016.9,3,6,Yes
23/02/2015,SydneyAirport,21.8,28,0,6.6,5.5,39,13,20,67,1016.8,1014.4,5,4,No
24/02/2015,SydneyAirport,22,24.1,0,5.2,6.2,63,17,43,81,1014.8,1015.2,7,6,No
25/02/2015,SydneyAirport,19.7,23.6,0,6.6,9.1,50,9,30,84,1015.6,1015.2,7,7,No
26/02/2015,SydneyAirport,19.5,28.4,11.4,2.2,4.7,30,11,19,68,1010.9,1007.1,7,7,Yes
27/02/2015,SydneyAirport,21.2,27,0.6,4.6,8.4,31,17,19,69,1010.9,1009.6,6,2,No
28/02/2015,SydneyAirport,20.3,29.4,0,5.6,6,44,9,28,65,1010.8,1008.4,7,7,No
1/03/2015,SydneyAirport,21.5,37.9,0,6,7,96,11,22,47,1006,1002.5,1,7,No
2/03/2015,SydneyAirport,18.6,24.2,10.6,10.6,3.3,52,30,24,69,1018.7,1017.6,6,7,Yes
3/03/2015,SydneyAirport,17.9,28.7,0,5,8,37,13,31,50,1015.9,1012.9,1,2,No
4/03/2015,SydneyAirport,21.4,28.4,0,6.6,7.4,35,13,17,71,1013.5,1009.9,5,3,No
5/03/2015,SydneyAirport,19.6,27.5,0,4.8,9.8,59,26,37,43,1006.1,1008.7,4,4,No
6/03/2015,SydneyAirport,16.5,30.5,0,8.8,11.3,54,24,24,26,1007.6,1003.9,5,1,No
7/03/2015,SydneyAirport,18.3,27,0.2,8,7.3,48,11,30,67,1012.7,1009.8,4,2,No
8/03/2015,SydneyAirport,19.7,24.6,0,5.8,6.7,41,9,30,81,1011.2,1009.5,7,7,No
9/03/2015,SydneyAirport,20,31.3,0,4,11,35,11,20,51,1011.8,1009.5,0,1,No
10/03/2015,SydneyAirport,21.4,25.5,0,7.2,0.9,46,19,20,75,1017.6,1016.5,7,7,No
11/03/2015,SydneyAirport,21.2,30.2,0,1.2,7.6,44,7,28,66,1016.8,1013.1,6,1,No
12/03/2015,SydneyAirport,20.5,25.6,0.2,6.2,9.8,50,30,22,75,1014.8,1013.2,NA,6,No
13/03/2015,SydneyAirport,20.2,22.6,0.2,6.2,0.3,59,33,31,79,1019.9,1019.8,7,7,No
14/03/2015,SydneyAirport,16.2,24.8,2,3.4,8.9,37,11,20,57,1018.7,1014.4,1,2,Yes
15/03/2015,SydneyAirport,17.4,22.8,0,5.6,5.1,69,41,44,70,1009.6,1012.7,6,6,No
16/03/2015,SydneyAirport,17.3,23.8,7.2,7.4,6.1,48,13,17,46,1017.2,1015.8,7,5,Yes
17/03/2015,SydneyAirport,15.6,25.3,0,4.8,3.9,37,11,28,53,1015.8,1011.8,3,7,No
18/03/2015,SydneyAirport,19.1,29.8,0,5.8,7.8,39,17,24,71,1007,1004,7,2,No
19/03/2015,SydneyAirport,19.9,28.1,0,3,10.5,37,15,20,64,1011.5,1010.4,2,1,No
20/03/2015,SydneyAirport,20.3,30.7,0,5.2,8,72,13,50,78,1010.3,1012.1,1,5,No
21/03/2015,SydneyAirport,18.1,23.4,3.6,7.6,0.9,57,33,26,55,1024.7,1025.5,7,6,Yes
22/03/2015,SydneyAirport,18.4,25.3,1.4,5.4,1.6,37,20,28,61,1024.6,1021.9,7,7,Yes
23/03/2015,SydneyAirport,18.6,28.2,3.2,3.4,8.7,50,15,31,65,1018.8,1013.3,1,6,Yes
24/03/2015,SydneyAirport,20.4,26.5,0,6.8,2.2,39,7,17,88,1011.9,1010.5,7,8,No
25/03/2015,SydneyAirport,15.2,23.2,14.6,3.4,9.7,54,13,28,66,1017.3,1016.8,1,3,Yes
26/03/2015,SydneyAirport,17.9,29.2,0,5.8,10.4,39,22,17,46,1017.7,1015.1,1,1,No
27/03/2015,SydneyAirport,14,27.1,0,7,11.2,56,26,20,26,1020.6,1017.1,1,0,No
28/03/2015,SydneyAirport,15.1,23.1,0,7,10.9,33,19,20,43,1023.3,1022.2,1,2,No
29/03/2015,SydneyAirport,15.3,26.4,0,5,6.4,35,13,24,58,1023.5,1021,7,6,No
30/03/2015,SydneyAirport,17.9,24.4,0,4.8,2.7,56,11,15,70,1024.3,1022.8,8,5,No
31/03/2015,SydneyAirport,16.5,23.8,9.6,3,3.8,37,20,13,79,1026.1,1025,7,6,Yes
1/04/2015,SydneyAirport,17.7,27,22.6,4.2,9.9,39,9,20,74,1025,1020.8,1,5,Yes
2/04/2015,SydneyAirport,19,31,0,4.2,3.9,52,13,9,57,1018.8,1016,7,7,No
3/04/2015,SydneyAirport,17.7,19.8,0.6,6.4,0,54,28,26,85,1023.9,1022.9,8,8,No
4/04/2015,SydneyAirport,17.5,19.7,17.6,5.4,0,52,39,33,85,1020.6,1017.6,8,8,Yes
5/04/2015,SydneyAirport,15.8,23.2,14,2.2,9.7,41,20,19,72,1010.5,1005.8,4,4,Yes
6/04/2015,SydneyAirport,15.5,25.7,0,4,5.1,48,7,31,81,1008,1007,1,8,No
7/04/2015,SydneyAirport,15.2,24.3,2.6,3.2,9.8,69,15,31,48,1007.8,1007.1,6,2,Yes
8/04/2015,SydneyAirport,14.6,23,0.4,5.6,4.6,65,31,41,41,1010.8,1013.2,3,6,No
9/04/2015,SydneyAirport,15.2,20.4,0,6.6,6.1,65,37,41,52,1020.7,1020.1,3,3,No
10/04/2015,SydneyAirport,14.7,20.3,0.4,5.2,6,50,28,28,81,1024.5,1022.9,7,3,No
11/04/2015,SydneyAirport,15.6,21.1,7.4,1.8,4.6,30,13,15,81,1023.3,1019.5,7,5,Yes
12/04/2015,SydneyAirport,15,21.5,0,2,8.8,54,13,31,75,1018.6,1018.1,5,7,No
13/04/2015,SydneyAirport,15,20.8,0,4,10.2,52,19,26,64,1023.7,1021.3,3,3,No
14/04/2015,SydneyAirport,14.5,23.3,0,4.2,8.5,30,9,22,54,1023.8,1021.4,5,3,No
15/04/2015,SydneyAirport,15.2,26.7,0,5,8.7,46,13,24,60,1024.9,1021.3,7,2,No
16/04/2015,SydneyAirport,17,32.6,0,3.2,10.4,52,13,20,41,1022.2,1018.9,6,7,No
17/04/2015,SydneyAirport,19.8,25.2,2,4,0,26,19,15,85,1024.5,1021.2,7,8,Yes
18/04/2015,SydneyAirport,20.2,29.4,1.2,2,5,56,24,31,54,1017.4,1013.5,7,8,Yes
19/04/2015,SydneyAirport,17.8,21.9,1.8,6.6,6.6,70,26,43,65,1018.3,1019.7,6,7,Yes
20/04/2015,SydneyAirport,13.9,17.2,5.4,3.2,0,91,41,52,97,1023.3,1020.6,8,8,Yes
21/04/2015,SydneyAirport,14.3,18,88.6,NA,0,96,69,54,90,1019.6,1016.7,8,8,Yes
22/04/2015,SydneyAirport,13.6,18.8,72.8,NA,0.6,89,33,39,93,1013.3,1010.2,8,7,Yes
23/04/2015,SydneyAirport,14,21.2,70.8,NA,8.6,33,9,15,83,1012.4,1009.7,4,4,Yes
24/04/2015,SydneyAirport,15.4,27.9,0,2.2,8.5,30,15,15,62,1007.9,1004.1,4,4,No
25/04/2015,SydneyAirport,14.1,24.6,0,4.4,8.1,46,17,22,54,1008.6,1004.7,3,3,No
26/04/2015,SydneyAirport,12.5,17.5,8.8,4,1.3,52,20,33,75,1008,1010.5,6,6,Yes
27/04/2015,SydneyAirport,12.6,18.2,3.6,0.4,10.5,43,26,30,52,1018.9,1019,1,1,Yes
28/04/2015,SydneyAirport,10.6,18.6,0,5.6,10.4,41,13,30,54,1026.1,1024.6,1,1,No
29/04/2015,SydneyAirport,10.7,18.4,0.4,4,0.9,48,11,26,72,1030.6,1028.9,6,7,No
30/04/2015,SydneyAirport,14.8,19.4,22.6,3.8,3,37,26,17,74,1031.3,1028.6,8,6,Yes
1/05/2015,SydneyAirport,14.6,21.7,19.2,2.2,1,44,31,20,83,1028.4,1024.5,8,7,Yes
2/05/2015,SydneyAirport,16.3,23.6,10.4,2.6,2.3,50,19,20,85,1020.8,1016.6,7,7,Yes
3/05/2015,SydneyAirport,18.6,20.6,27.8,1.2,0.4,54,30,39,89,1014.6,1012.8,8,6,Yes
4/05/2015,SydneyAirport,17.9,20.9,0.4,1.8,0.3,39,24,17,79,1015.9,1013.2,7,6,No
5/05/2015,SydneyAirport,15,28.6,0,1.6,9.8,50,13,31,47,1008.2,1003.2,4,1,No
6/05/2015,SydneyAirport,13.5,21.5,0,6.4,10,56,22,31,32,1014.1,1012.6,0,0,No
7/05/2015,SydneyAirport,10.9,20.9,0,6.6,10.3,61,31,30,37,1018.1,1015.7,1,1,No
8/05/2015,SydneyAirport,10.8,21.4,0,5.2,10.3,48,31,15,36,1019.3,1016,1,0,No
9/05/2015,SydneyAirport,11.3,22.2,0,2.8,10.3,46,22,17,38,1017.2,1013.7,1,1,No
10/05/2015,SydneyAirport,11.4,22,0,4.8,7.8,63,22,33,32,1011,1005.9,1,5,No
11/05/2015,SydneyAirport,15.4,22.2,0,5,10.2,67,20,39,38,1010.3,1009.8,1,1,No
12/05/2015,SydneyAirport,11.8,23.5,0,6.6,10.3,61,17,41,37,1014,1009.9,0,1,No
13/05/2015,SydneyAirport,13.2,17.4,0,4.6,7.7,69,48,20,33,1015.5,1016.4,1,6,No
14/05/2015,SydneyAirport,7.3,18.2,2.2,4,10.1,54,26,19,42,1024.8,1024.3,1,2,Yes
15/05/2015,SydneyAirport,11,17.9,0,4.4,7.8,50,17,35,63,1031.1,1030.9,1,5,No
16/05/2015,SydneyAirport,14.1,18.3,0.6,2.8,9.3,50,30,26,72,1035.2,1033.7,3,3,No
17/05/2015,SydneyAirport,10.5,19.2,0.4,3,3,28,11,15,72,1035.3,1032.2,3,6,No
18/05/2015,SydneyAirport,11.3,19,0,2,0.5,22,13,7,79,1031.7,1027.4,7,8,No
19/05/2015,SydneyAirport,14.7,22.5,0,0.4,1.8,28,11,13,66,1020.6,1015.2,8,6,No
20/05/2015,SydneyAirport,14.8,25.4,2,1.4,5.8,33,13,11,56,1015.8,1013,7,7,Yes
21/05/2015,SydneyAirport,14.8,20.7,0,4,5.8,52,19,24,62,1018.7,1016.8,1,5,No
22/05/2015,SydneyAirport,12.5,17.4,9.8,3.4,1.4,87,44,56,74,1016.8,1020.3,8,6,Yes
23/05/2015,SydneyAirport,11.7,16.9,16.6,5.6,8.6,48,22,26,59,1029,1028.1,3,3,Yes
24/05/2015,SydneyAirport,8.2,18.6,0,2.8,8.1,35,15,11,61,1032.3,1030.7,3,2,No
25/05/2015,SydneyAirport,9.2,19.7,0,2.6,6,24,15,6,54,1032,1028.4,7,7,No
26/05/2015,SydneyAirport,8.4,18.8,0,2,5.9,28,15,9,64,1029.8,1026.6,3,7,No
27/05/2015,SydneyAirport,11.3,22.3,0,3.2,8.3,26,15,13,49,1025.3,1021.6,6,6,No
28/05/2015,SydneyAirport,11.6,23.1,0,1.4,7.6,28,13,13,51,1023.5,1020,1,5,No
29/05/2015,SydneyAirport,15.7,21.1,0.4,2,0.6,31,13,17,63,1020.5,1020,8,6,No
30/05/2015,SydneyAirport,11,19.1,0,2.4,1.1,31,17,9,60,1021.9,1017.8,7,7,No
31/05/2015,SydneyAirport,10.7,16.5,0,3.4,0,35,9,17,54,1016.4,1012.2,8,7,No
1/06/2015,SydneyAirport,9.4,14.6,0,0.4,8.6,65,39,35,32,1015,1016.9,5,2,No
2/06/2015,SydneyAirport,6.9,14.8,0,4.6,9.1,50,24,22,47,1023.8,1022.4,1,1,No
3/06/2015,SydneyAirport,6.7,16.5,0,3.2,8.8,37,20,20,58,1023,1020.7,1,6,No
4/06/2015,SydneyAirport,7.1,19.3,0,1.2,9,28,17,13,53,1021.9,1017.7,3,2,No
5/06/2015,SydneyAirport,8.6,16.9,0,4,6.9,57,17,13,57,1019.3,1019.2,7,1,No
6/06/2015,SydneyAirport,10.4,21,0,1.8,6.1,28,17,6,51,1028.1,1026.9,2,1,No
7/06/2015,SydneyAirport,9.1,22.3,0,2.2,9.5,26,17,17,54,1028.9,1023.7,1,5,No
8/06/2015,SydneyAirport,11.1,23.6,0,2.8,8.1,65,24,30,52,1024.3,1019.1,5,1,No
9/06/2015,SydneyAirport,12,23.3,0,4,6.5,35,11,13,47,1020.6,1019.4,6,5,No
10/06/2015,SydneyAirport,12.5,15.2,1.2,3,0,48,17,24,85,1031,1031.2,7,7,Yes
11/06/2015,SydneyAirport,12.5,17,1.6,0.6,0.2,37,19,9,67,1036.8,1034.3,7,7,Yes
12/06/2015,SydneyAirport,13.4,19.1,0,1.4,0.7,26,11,0,70,1034.6,1031.5,7,6,No
13/06/2015,SydneyAirport,13.6,20.3,0,2.4,4.5,31,15,13,55,1031.1,1027,7,7,No
14/06/2015,SydneyAirport,9.4,19.7,0,2,8.3,33,15,9,66,1028.4,1025.6,4,3,No
15/06/2015,SydneyAirport,10.3,18.6,0,4,0.6,37,11,9,74,1027.6,1025.1,7,7,No
16/06/2015,SydneyAirport,14.5,17.9,2.6,NA,0.3,30,11,15,84,1022.6,1018.3,7,7,Yes
17/06/2015,SydneyAirport,14.5,18.3,9.4,0.6,0,28,15,13,88,1012.1,1009,8,8,Yes
18/06/2015,SydneyAirport,11,17.4,1.4,1,0.8,43,13,15,77,1014.2,1013.6,7,7,Yes
19/06/2015,SydneyAirport,9.9,14.1,62.8,NA,2.5,56,22,28,89,1017.2,1017.4,7,7,Yes
20/06/2015,SydneyAirport,8.4,14.8,2.8,2.2,8.6,50,17,24,65,1024.1,1023.3,2,7,Yes
21/06/2015,SydneyAirport,8.9,13.9,0.6,2.2,0,33,11,7,87,1028.6,1027.7,7,7,No
22/06/2015,SydneyAirport,8.3,19.3,6.6,0.6,7.7,24,13,9,56,1029.6,1025.9,1,7,Yes
23/06/2015,SydneyAirport,8.5,20.6,0,2,8.1,28,13,17,55,1026.4,1023,1,4,No
24/06/2015,SydneyAirport,11.3,21.9,0,3,6.5,22,15,13,58,1023,1019.7,5,7,No
25/06/2015,SydneyAirport,12.5,18.3,0,2.4,4.2,50,13,30,77,1023.1,1023.5,6,7,No
26/06/2015,SydneyAirport,10.1,17.9,5.8,2,7.2,37,9,9,60,1032.8,1031,1,3,Yes
27/06/2015,SydneyAirport,8,19.7,0,1.8,9.7,26,17,7,62,1032.5,1029.1,0,1,No
28/06/2015,SydneyAirport,6.9,17.6,0,2.6,9.5,22,15,13,67,1032.8,1031,0,1,No
29/06/2015,SydneyAirport,8.5,19,0,1,5.1,19,13,15,63,1033.4,1029.9,7,6,No
30/06/2015,SydneyAirport,8.9,20.3,0,1.2,4.3,20,15,6,60,1029.2,1024.8,7,5,No
1/07/2015,SydneyAirport,11.1,17.9,2.6,0.6,8.7,39,19,15,65,1026.2,1022.6,5,1,Yes
2/07/2015,SydneyAirport,6.1,17.2,0,3,8.1,69,19,33,46,1020,1016.9,7,1,No
3/07/2015,SydneyAirport,6.1,14.1,0,4,9.3,46,15,22,53,1026.4,1024.6,1,1,No
4/07/2015,SydneyAirport,5,16.4,0,0.2,6.8,41,15,17,54,1022.6,1020.2,6,2,No
5/07/2015,SydneyAirport,5.4,18.5,0,1.6,9.3,28,17,9,44,1022.1,1017.9,1,1,No
6/07/2015,SydneyAirport,5.8,17.4,0,3.2,9.5,44,17,30,41,1016.2,1013.3,1,1,No
7/07/2015,SydneyAirport,6.9,14.2,0,3.2,2.7,46,26,24,68,1019.7,1021.5,5,8,No
8/07/2015,SydneyAirport,8.4,14.6,3.8,0.6,6.3,37,15,19,73,1028.7,1027.7,6,4,Yes
9/07/2015,SydneyAirport,6.2,17.4,0.2,2,9.6,20,11,11,61,1030.7,1026.8,1,1,No
10/07/2015,SydneyAirport,7.2,15.9,0,1.2,3.2,31,15,15,70,1022.4,1019,4,7,No
11/07/2015,SydneyAirport,6.2,20,0.2,1.4,9.3,65,13,20,61,1015.2,1009.1,0,1,No
12/07/2015,SydneyAirport,7.9,15.4,7.6,2.8,4,59,24,44,46,1003.7,1001.2,7,2,Yes
13/07/2015,SydneyAirport,8.3,17.7,3.8,4.8,5.5,70,24,41,64,1000.6,1003,7,1,Yes
14/07/2015,SydneyAirport,9.2,18,0.6,2,8.3,50,17,20,40,1011.7,1010.5,1,4,No
15/07/2015,SydneyAirport,5.8,16.1,0,3.4,9.6,22,9,7,49,1018.2,1016,1,3,No
16/07/2015,SydneyAirport,8.5,13.4,0,3.4,2.6,41,20,17,75,1016.7,1013.8,7,6,No
17/07/2015,SydneyAirport,6.2,13.8,15.6,0,1.7,67,30,43,75,1010.2,1012.9,8,7,Yes
18/07/2015,SydneyAirport,6.4,13.3,9.2,3,4.3,57,35,33,70,1025.4,1027.1,3,7,Yes
19/07/2015,SydneyAirport,7.1,14.5,1.2,2,9,41,17,26,75,1032.6,1031.2,3,2,Yes
20/07/2015,SydneyAirport,7.8,15.6,0,1.6,4.2,33,11,13,73,1034.6,1032.2,3,6,No
21/07/2015,SydneyAirport,7.9,20.1,1,0.8,9.9,37,11,26,61,1033.1,1029.2,1,1,No
22/07/2015,SydneyAirport,9.7,18.5,0,4,0.9,35,11,26,63,1027.4,1024.5,7,7,No
23/07/2015,SydneyAirport,11.6,16.2,2,0.8,2.2,28,17,13,84,1026,1023.4,8,7,Yes
24/07/2015,SydneyAirport,11.3,20.8,0.6,2,3.7,30,11,9,68,1019.9,1014.3,7,7,No
25/07/2015,SydneyAirport,10.4,21.6,0,2.6,10.1,33,15,20,34,1017.3,1015.5,1,1,No
26/07/2015,SydneyAirport,10.7,21.6,0,4.6,9.3,61,17,43,36,1016.9,1012.3,6,1,No
27/07/2015,SydneyAirport,8.5,16.1,0,5,10.1,52,28,28,34,1025.3,1024.5,1,1,No
28/07/2015,SydneyAirport,6.7,17.3,0,NA,9.6,44,30,26,50,1032.7,1030.8,1,2,No
29/07/2015,SydneyAirport,7.5,17,0,NA,8.5,28,13,15,55,1034.9,1030.2,3,1,No
30/07/2015,SydneyAirport,8.1,20.7,0,1,7.6,37,15,20,47,1026.4,1019.8,5,5,No
31/07/2015,SydneyAirport,10.6,21.5,0,4.8,9.5,33,17,13,34,1021.4,1019.2,2,1,No
1/08/2015,SydneyAirport,7.4,23.3,0,3.4,9.2,57,9,35,37,1018.5,1015.3,6,6,No
2/08/2015,SydneyAirport,11.2,25.2,0,5.4,7.8,50,15,28,49,1015.4,1009.8,5,5,No
3/08/2015,SydneyAirport,9.3,19.9,0,5.4,10.1,56,22,35,32,1015.1,1013.9,1,1,No
4/08/2015,SydneyAirport,8.5,15.7,0,3.8,4.6,35,15,9,46,1022.9,1018.8,7,4,No
5/08/2015,SydneyAirport,5.7,15.9,0,0.6,4.8,50,24,30,37,1014.6,1010.1,6,6,No
6/08/2015,SydneyAirport,6.9,15.4,0,3.8,8.5,44,26,20,47,1016.4,1016.7,3,7,No
7/08/2015,SydneyAirport,6.1,18.1,0,2.8,10.1,35,19,24,57,1023.6,1021,1,2,No
8/08/2015,SydneyAirport,7.1,15,0,2.6,8.9,44,9,26,63,1024.6,1022.5,5,1,No
9/08/2015,SydneyAirport,5.8,17.8,0,1.8,9.5,26,13,17,54,1024.7,1019.6,1,1,No
10/08/2015,SydneyAirport,8.5,21.3,0,2.6,10.2,33,13,9,44,1017.6,1012.7,1,1,No
11/08/2015,SydneyAirport,9.5,21.8,0,5,10.5,37,11,22,35,1014.6,1011,1,1,No
12/08/2015,SydneyAirport,6.8,19.1,0,3.8,8.7,80,13,37,37,1007.8,1003.8,1,1,No
13/08/2015,SydneyAirport,8.2,19.7,0,4.8,10.5,57,30,30,37,1014.9,1014.8,1,1,No
14/08/2015,SydneyAirport,7.1,19,0,4,10.5,46,13,17,46,1025.1,1023.3,1,1,No
15/08/2015,SydneyAirport,8.2,16.8,0,3,7.3,37,9,24,63,1030.4,1028.8,3,5,No
16/08/2015,SydneyAirport,10.8,20.8,0,3,9.2,33,11,24,61,1027.3,1021.1,5,4,No
17/08/2015,SydneyAirport,9.4,21.2,0,2.8,10.4,50,17,22,36,1017.1,1013.5,3,1,No
18/08/2015,SydneyAirport,10,14.9,0,4.4,10.4,39,24,20,47,1020.8,1021.1,1,2,No
19/08/2015,SydneyAirport,8.9,17.6,0,3.6,6.6,28,9,19,52,1027.1,1024.9,3,6,No
20/08/2015,SydneyAirport,8.4,20.9,0,2.6,9.8,31,13,20,56,1028.2,1024.7,1,1,No
21/08/2015,SydneyAirport,9.7,23.9,0,3.8,9.4,37,15,22,55,1025.6,1020.8,0,7,No
22/08/2015,SydneyAirport,14.5,28.9,0,4.2,9.4,44,20,31,32,1020.5,1015.8,2,5,No
23/08/2015,SydneyAirport,15.2,19.7,3.4,6.4,0.2,28,13,17,73,1021.4,1018.2,7,7,Yes
24/08/2015,SydneyAirport,14.6,17.6,4.8,1.8,0.6,50,26,7,94,1018.6,1015.4,8,7,Yes
25/08/2015,SydneyAirport,12.4,21.1,46.6,5,4.4,59,30,35,58,1013.2,1012.9,7,7,Yes
26/08/2015,SydneyAirport,12.8,18.8,5.2,2.8,6.3,33,17,20,80,1018.2,1017.9,7,7,Yes
27/08/2015,SydneyAirport,11.9,22.7,0,3,4.3,52,13,22,53,1019.6,1014.9,7,6,No
28/08/2015,SydneyAirport,10.5,18.9,0,2.8,9.2,52,28,24,53,1019.8,1018.8,3,5,No
29/08/2015,SydneyAirport,9,20.9,0,4.2,10.8,35,9,11,40,1022.6,1017.8,1,2,No
30/08/2015,SydneyAirport,7.4,16.1,0,3.6,10.8,48,15,30,59,1020.2,1017.5,1,3,No
31/08/2015,SydneyAirport,9.5,16.6,0,4.8,10.9,39,17,28,50,1017.3,1013.9,1,2,No
1/09/2015,SydneyAirport,8.6,17.4,0,3.2,10.8,39,24,17,44,1015.7,1013.4,1,1,No
2/09/2015,SydneyAirport,7.7,20,0,4,10.4,43,13,20,43,1017.9,1011.8,5,1,No
3/09/2015,SydneyAirport,11.6,20.8,2.2,5.6,8,57,28,30,50,1006.1,1005.8,3,6,Yes
4/09/2015,SydneyAirport,12.5,17.2,9.6,4,5.7,52,33,28,70,1021.3,1020.5,7,2,Yes
5/09/2015,SydneyAirport,11.1,19.4,0,2.8,9.3,35,13,28,62,1022.2,1019.8,1,5,No
6/09/2015,SydneyAirport,12.7,17.4,2.6,5.4,1,30,13,13,78,1024.8,1021.9,7,7,Yes
7/09/2015,SydneyAirport,9.9,24.9,3.4,0.6,9.3,56,11,24,48,1018.3,1013.1,2,4,Yes
8/09/2015,SydneyAirport,9.6,20.1,0,6.8,11,52,31,30,37,1018.7,1015.9,1,2,No
9/09/2015,SydneyAirport,10.2,17.7,0,5,10.9,39,13,24,48,1023.1,1022,1,1,No
10/09/2015,SydneyAirport,11.4,18.9,0,4.8,6.5,43,28,20,54,1030.8,1029.8,1,7,No
11/09/2015,SydneyAirport,14.4,22.9,0,4,9.1,44,9,31,45,1032,1027.1,1,0,No
12/09/2015,SydneyAirport,11.2,26.1,0,7.4,10.4,31,13,24,49,1028.3,1024.6,1,5,No
13/09/2015,SydneyAirport,12.6,24.4,0,3.8,10.6,33,11,26,55,1028.3,1024.9,1,1,No
14/09/2015,SydneyAirport,14,23.9,0,5,10.7,54,17,33,55,1025.8,1020.1,1,1,No
15/09/2015,SydneyAirport,14.1,30.5,0,6.4,11,67,24,33,24,1014.9,1008.6,1,3,No
16/09/2015,SydneyAirport,12.2,20.2,0,10.2,10.2,35,20,26,55,1017.7,1015.2,2,3,No
17/09/2015,SydneyAirport,12.2,18.3,0,4.2,8.2,54,13,31,63,1018.4,1018.3,3,7,No
18/09/2015,SydneyAirport,13.3,17.9,2,6.4,7.7,56,33,35,65,1026.2,1025.5,5,2,Yes
19/09/2015,SydneyAirport,12.5,20.8,16.2,5.4,7.3,39,11,30,72,1026.6,1024,7,6,Yes
20/09/2015,SydneyAirport,12,18.4,0,4,3.4,30,9,17,70,1024.5,1021.6,5,7,No
21/09/2015,SydneyAirport,12.2,24.5,0.6,1.6,10.4,43,15,24,64,1019.9,1014.9,1,2,No
22/09/2015,SydneyAirport,15.2,17.6,0.2,6.2,9.2,74,30,44,53,1017,1017.7,3,2,No
23/09/2015,SydneyAirport,10.6,14.3,0,8.8,6.5,78,50,50,69,1025.5,1025.5,3,7,No
24/09/2015,SydneyAirport,9.2,14.5,5,4,6.1,76,43,44,68,1025.6,1024.6,7,7,Yes
25/09/2015,SydneyAirport,10.2,17.3,20,2.8,4.3,67,39,41,70,1029.2,1027.8,7,7,Yes
26/09/2015,SydneyAirport,12.7,19.4,1.2,4.4,7.7,50,26,24,54,1028.4,1025.5,6,3,Yes
27/09/2015,SydneyAirport,12.2,18.2,4.2,3.8,6.2,54,33,30,65,1023.8,1021.1,7,7,Yes
28/09/2015,SydneyAirport,11.2,20.3,0,4.2,11,26,11,17,48,1021,1017.8,1,1,No
29/09/2015,SydneyAirport,11.6,25,0,5.8,3.4,37,17,26,49,1019.5,1015.3,0,1,No
30/09/2015,SydneyAirport,17,21.6,0,5.6,6.4,43,28,24,67,1022.2,1021.5,7,7,No
1/10/2015,SydneyAirport,16.4,24.8,0,5.6,9.6,41,9,28,60,1026.3,1022.5,4,1,No
2/10/2015,SydneyAirport,16.9,23.5,0,4.8,10.5,46,11,28,65,1033.5,1031.6,1,1,No
3/10/2015,SydneyAirport,14.4,31.3,0,7.2,11.1,33,17,19,44,1030.6,1024.3,0,1,No
4/10/2015,SydneyAirport,17.3,34.9,0,8,8.2,46,19,30,19,1023.1,1021.8,7,7,No
